time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-04T04:53:16.532Z,-27.024,-176.0441,10,5,mb,,70,2.777,1.19,us,us6000h1z7,2022-03-25T21:53:48.040Z,Kermadec Islands region,earthquake,4.9,1.8,0.059,96,reviewed,us,us
2022-03-04T04:49:50.791Z,-26.9106,-175.8829,10,4.9,mb,,116,2.954,1.16,us,us6000h3bz,2022-03-10T02:57:12.040Z,south of Tonga,earthquake,12.1,1.9,0.28,6,reviewed,us,us
2022-03-04T03:00:52.156Z,-26.999,-176.0916,10,4.9,mb,,72,2.773,1.35,us,us6000h1ys,2022-03-25T21:42:36.040Z,south of the Fiji Islands,earthquake,7,1.7,0.123,23,reviewed,us,us
2022-03-04T02:58:37.551Z,-27.2597,-176.0063,10,5.1,mb,,115,2.613,1.27,us,us6000h1yl,2022-03-25T21:33:46.040Z,Kermadec Islands region,earthquake,8.2,1.8,0.091,43,reviewed,us,us
2022-03-03T20:15:22.828Z,-30.0464,-177.5585,46.21,4.6,mb,,200,0.842,0.94,us,us6000h333,2022-03-08T23:17:57.040Z,"Kermadec Islands, New Zealand",earthquake,12.1,3.8,0.222,7,reviewed,us,us
2022-03-03T16:52:49.984Z,-18.6799,-177.5738,423.49,4.2,mb,,120,4.259,0.64,us,us6000h1ss,2022-03-30T19:56:48.040Z,Fiji region,earthquake,12.6,8.1,0.061,82,reviewed,us,us
2022-03-03T14:13:10.567Z,-30.1586,-177.543,35,4.1,mb,,115,0.951,0.67,us,us6000h32v,2022-04-10T13:51:02.040Z,"Kermadec Islands, New Zealand",earthquake,7.8,2,0.174,12,reviewed,us,us
2022-03-03T13:29:55.648Z,-30.0828,-177.7964,37.49,5.1,mww,,65,0.825,1.13,us,us6000h1q0,2022-03-28T15:53:10.159Z,"Kermadec Islands, New Zealand",earthquake,5.7,4.6,0.089,12,reviewed,us,us
2022-03-03T13:22:20.441Z,-29.8345,-176.6575,10,4.3,mb,,110,1.239,0.79,us,us6000h32u,2022-04-10T13:54:56.040Z,Kermadec Islands region,earthquake,7.3,1.9,0.177,10,reviewed,us,us
2022-03-03T12:08:48.436Z,-30.2235,-177.5475,9.95,4.9,mb,,70,1.011,1.04,us,us6000h1pn,2022-04-13T12:35:13.040Z,"Kermadec Islands, New Zealand",earthquake,7.6,2.1,0.082,46,reviewed,us,us
2022-03-03T07:00:54.098Z,-30.1025,-177.6943,21.28,4.3,mb,,157,0.86,0.67,us,us6000h32m,2022-03-19T07:28:52.040Z,,earthquake,5.4,7.4,0.161,12,reviewed,us,us
2022-03-03T06:48:15.211Z,-30.1424,-177.8046,35,4.3,mb,,187,0.883,0.18,us,us6000h32l,2022-03-18T13:15:48.040Z,"Kermadec Islands, New Zealand",earthquake,12.2,2,0.178,12,reviewed,us,us
2022-03-03T03:10:08.167Z,-33.1977,179.2283,338.84,4,mb,,203,4.419,0.63,us,us6000h32f,2022-03-10T00:31:17.040Z,south of the Kermadec Islands,earthquake,13.4,12.4,0.149,12,reviewed,us,us
2022-03-03T02:17:26.220Z,-29.9834,-176.9418,10,4.3,mb,,133,1.114,0.83,us,us6000h32e,2022-03-09T23:24:32.040Z,Kermadec Islands region,earthquake,8.4,1.9,0.189,10,reviewed,us,us
2022-03-03T01:09:45.397Z,-33.6512,-178.2732,10,4.4,mb,,157,5.928,0.72,us,us6000h32k,2022-03-09T23:08:40.040Z,south of the Kermadec Islands,earthquake,13.9,1.9,0.19,11,reviewed,us,us
2022-03-02T23:47:28.150Z,-20.0404,-176.0387,234.88,4.6,mb,,83,6.038,0.74,us,us6000h1kf,2022-03-13T02:01:49.040Z,"149 km NW of Nuku‘alofa, Tonga",earthquake,12.8,6.2,0.077,50,reviewed,us,us
2022-03-02T21:58:56.294Z,-29.509,-177.1209,36.54,4.8,mb,,188,0.739,0.78,us,us6000h2u1,2022-03-12T04:26:06.040Z,"Kermadec Islands, New Zealand",earthquake,10.6,8.4,0.197,8,reviewed,us,us
2022-03-02T18:46:09.374Z,-17.9715,-178.1777,644.46,4.3,mb,,122,3.597,0.62,us,us6000h2tr,2022-03-08T17:46:13.040Z,"265 km E of Levuka, Fiji",earthquake,8.2,10.4,0.119,20,reviewed,us,us
2022-03-02T18:05:17.260Z,-29.9863,-177.9131,47.32,5.1,mb,,72,0.721,1,us,us6000h1gl,2022-03-08T17:10:46.040Z,"Kermadec Islands, New Zealand",earthquake,10,4.4,0.072,62,reviewed,us,us
2022-03-02T17:33:05.219Z,-31.6553,-179.7631,198.24,4.4,mb,,146,2.867,1.01,us,us6000h2s9,2022-04-18T13:20:30.040Z,Kermadec Islands region,earthquake,13.8,12.8,0.154,12,reviewed,us,us
2022-03-02T16:46:20.054Z,-25.7593,-175.7097,10,4.6,mb,,124,4.003,1.05,us,us6000h2tl,2022-03-10T23:52:07.040Z,south of Tonga,earthquake,11,1.9,0.183,9,reviewed,us,us
2022-03-02T15:27:44.875Z,-29.669,-177.3466,37.19,4.5,mb,,191,0.644,0.9,us,us6000h2tq,2022-03-10T22:48:35.040Z,"Kermadec Islands, New Zealand",earthquake,6.3,8.7,0.204,7,reviewed,us,us
2022-03-02T15:03:00.154Z,-30.1272,-177.8194,34.59,5.2,mww,,62,0.866,0.93,us,us6000h1e8,2022-04-07T21:55:01.469Z,"Kermadec Islands, New Zealand",earthquake,9.3,3.3,0.098,10,reviewed,us,us
2022-03-02T14:20:16.088Z,-20.6988,-175.4171,10,4.8,mb,,124,6.833,0.59,us,us6000h2tg,2022-04-18T07:18:03.040Z,"53 km NNW of Nuku‘alofa, Tonga",earthquake,11.8,1.9,0.073,58,reviewed,us,us
2022-03-02T13:09:03.006Z,-30.2978,-177.5547,10,4.2,mb,,197,1.08,0.86,us,us6000h2tc,2022-04-18T07:36:40.040Z,"Kermadec Islands, New Zealand",earthquake,10.1,2,0.167,11,reviewed,us,us
2022-03-02T12:52:07.344Z,-30.0751,-177.7264,24,6.6,mww,,46,0.827,0.68,us,us6000h1d2,2022-04-08T08:07:28.081Z,,earthquake,7.2,1.8,0.058,29,reviewed,us,us
2022-03-02T10:14:20.261Z,-18.4009,-173.557,35,5,mb,,124,4.781,0.94,us,us6000h1ce,2022-03-13T07:45:48.040Z,"52 km ENE of Neiafu, Tonga",earthquake,8.1,1.9,0.1,32,reviewed,us,us
2022-03-02T04:36:40.430Z,-14.6254,-175.3199,245.63,4.2,mb,,160,3.502,0.87,us,us6000h2t5,2022-03-09T04:32:42.040Z,"175 km SSE of Mata-Utu, Wallis and Futuna",earthquake,13.3,10.9,0.136,15,reviewed,us,us
2022-03-01T22:00:53.829Z,-29.8602,-176.7719,10,4.5,mb,,130,1.164,1.21,us,us6000h24l,2022-03-09T04:03:38.040Z,,earthquake,8.5,1.9,0.151,18,reviewed,us,us
2022-03-01T18:03:12.830Z,-29.5675,-176.9925,10,5.1,mb,,74,0.864,1.14,us,us6000h248,2022-03-30T18:20:03.040Z,Kermadec Islands region,earthquake,7,1.7,0.088,46,reviewed,us,us
2022-03-01T13:28:25.038Z,-33.7507,-178.7539,10,4,mb,,114,4.493,0.38,us,us6000h242,2022-04-10T13:40:13.040Z,south of the Kermadec Islands,earthquake,12.8,1.9,0.26,5,reviewed,us,us
2022-03-01T11:10:55.270Z,-29.4776,-176.8609,10,5.3,mww,,59,0.949,0.48,us,us6000h11w,2022-03-31T12:50:16.363Z,Kermadec Islands region,earthquake,8.7,1.8,0.068,21,reviewed,us,us
2022-03-01T09:46:39.947Z,-22.0848,-179.4291,579.59,4.4,mb,,71,4.924,0.52,us,us6000h11g,2022-03-31T11:35:36.040Z,south of the Fiji Islands,earthquake,7,6.1,0.068,65,reviewed,us,us
2022-03-01T09:25:11.303Z,-17.6969,-178.7175,536.78,4.4,mb,,115,3.078,0.81,us,us6000h118,2022-03-31T12:23:20.040Z,"212 km ENE of Levuka, Fiji",earthquake,12.4,8.5,0.032,282,reviewed,us,us
2022-03-01T08:25:02.097Z,-26.9137,-176.0464,10,4.6,mb,,59,2.866,1,us,us6000h23z,2022-03-08T08:23:01.040Z,south of the Fiji Islands,earthquake,10.6,1.8,0.146,16,reviewed,us,us
2022-03-01T06:22:54.611Z,-27.1718,-175.8414,10,5.8,mww,,61,2.775,0.57,us,us6000h10h,2022-04-08T05:46:02.520Z,Kermadec Islands region,earthquake,4.2,1.9,0.056,31,reviewed,us,us
2022-03-01T06:21:35.838Z,-27.2791,-176.2652,10,4.8,mb,,78,2.456,0.89,us,us6000h1b7,2022-03-19T07:31:03.040Z,Kermadec Islands region,earthquake,9.3,1.9,0.144,15,reviewed,us,us
2022-03-01T06:12:13.548Z,-29.5685,-176.7815,10,5.3,mww,,62,1.039,0.66,us,us6000h10g,2022-04-08T05:46:54.040Z,Kermadec Islands region,earthquake,7,1.9,0.083,14,reviewed,us,us
2022-03-01T04:38:56.516Z,-21.3177,-174.1576,10,5.3,mww,,114,8.61,0.72,us,us6000h0zw,2022-03-08T05:13:49.040Z,"82 km E of ‘Ohonua, Tonga",earthquake,11.1,1.8,0.089,12,reviewed,us,us
2022-02-28T22:25:26.947Z,-17.4722,-178.8707,537.44,4.4,mb,,145,2.946,0.91,us,us6000h23f,2022-03-08T05:49:43.040Z,"203 km ENE of Levuka, Fiji",earthquake,15.5,9.4,0.127,18,reviewed,us,us
2022-02-28T17:52:52.225Z,-18.9497,-178.2804,583.93,4.3,mb,,131,3.683,0.79,us,us6000h237,2022-03-07T15:59:39.040Z,"271 km ESE of Levuka, Fiji",earthquake,12.3,10.4,0.143,14,reviewed,us,us
2022-02-28T15:12:20.706Z,-26.8735,-176.2796,10,4.7,mb,,116,2.786,0.73,us,us6000h22z,2022-03-06T15:39:45.040Z,south of the Fiji Islands,earthquake,8,1.8,0.137,19,reviewed,us,us
2022-02-28T11:58:02.881Z,-26.9004,-176.5981,10,4.6,mb,,168,2.626,0.7,us,us6000h22v,2022-03-19T07:39:09.040Z,,earthquake,8.5,1.9,0.164,11,reviewed,us,us
2022-02-28T10:26:39.899Z,-37.0191,176.6107,446.33,4.4,mb,,50,1.133,1.04,us,us6000h0qj,2022-03-30T12:21:03.040Z,"67 km E of Tairua, New Zealand",earthquake,12.1,7.2,0.112,23,reviewed,us,us
2022-02-28T10:16:50.187Z,-37.0293,176.5616,442.08,4.5,mb,,107,1.097,0.85,us,us6000h0qi,2022-03-30T12:18:50.040Z,"63 km E of Tairua, New Zealand",earthquake,13.5,7,0.115,22,reviewed,us,us
2022-02-28T10:04:04.734Z,-33.3532,-178.2272,10,4.8,mb,,76,4.086,1.13,us,us6000h0ql,2022-03-25T07:08:44.040Z,south of the Kermadec Islands,earthquake,12.2,1.9,0.119,22,reviewed,us,us
2022-02-28T08:30:01.409Z,-18.0812,-177.7164,609.35,4.2,mb,,123,3.772,0.35,us,us6000h0q3,2022-03-31T12:04:57.040Z,,earthquake,13.5,7.4,0.058,84,reviewed,us,us
2022-02-28T06:25:04.078Z,-21.5798,-173.8233,10,4.8,mb,,76,7.873,0.63,us,us6000h22m,2022-03-31T13:50:16.040Z,"119 km ESE of ‘Ohonua, Tonga",earthquake,4.9,1.9,0.116,23,reviewed,us,us
2022-02-28T05:07:54.089Z,-18.1044,-177.8107,604.93,4.6,mb,,47,3.787,0.53,us,us6000h0nk,2022-03-31T11:52:05.040Z,Fiji region,earthquake,11.4,8.5,0.029,346,reviewed,us,us
2022-02-27T22:06:50.273Z,-18.1631,-178.7921,516.8,4.3,mb,,144,3.032,0.28,us,us6000h1ti,2022-03-08T03:12:44.040Z,"200 km E of Levuka, Fiji",earthquake,14,10.6,0.133,16,reviewed,us,us
2022-02-27T21:19:16.734Z,-33.2477,-178.243,10,4.2,mb,,176,3.982,0.82,us,us6000h1th,2022-03-08T02:30:05.040Z,south of the Kermadec Islands,earthquake,8.1,1.9,0.2,7,reviewed,us,us
2022-02-27T17:54:22.827Z,-36.9983,178.3539,120.45,4.7,mb,,146,0.564,0.54,us,us6000h0jt,2022-04-10T14:28:18.040Z,"146 km NE of Opotiki, New Zealand",earthquake,10.2,5,0.1,31,reviewed,us,us
2022-02-27T10:43:04.246Z,-33.2223,-178.2032,10,4.4,mb,,176,3.955,0.93,us,us6000h1t3,2022-04-08T05:25:47.040Z,south of the Kermadec Islands,earthquake,10.5,2,0.17,12,reviewed,us,us
2022-02-27T10:35:45.635Z,-33.212,-178.4208,10,4.4,mb,,76,3.961,0.37,us,us6000h0hx,2022-03-07T09:10:55.040Z,south of the Kermadec Islands,earthquake,8.3,1.9,0.12,20,reviewed,us,us
2022-02-27T05:38:16.046Z,-20.97,-173.7593,10,4.5,mb,,140,7.271,0.57,us,us6000h1t5,2022-04-29T06:18:48.040Z,"130 km ENE of ‘Ohonua, Tonga",earthquake,14.3,1.9,0.156,17,reviewed,us,us
2022-02-26T21:38:28.095Z,-32.011,-178.4852,10,4.4,mb,,170,2.783,0.75,us,us6000h1s0,2022-03-12T00:23:41.040Z,south of the Kermadec Islands,earthquake,8.1,2,0.268,4,reviewed,us,us
2022-02-26T20:27:09.725Z,-33.1099,-178.3803,10,4.8,mb,,166,3.856,1.08,us,us6000h1rx,2022-03-11T07:04:45.040Z,south of the Kermadec Islands,earthquake,14.2,1.9,0.148,14,reviewed,us,us
2022-02-26T19:30:53.476Z,-32.9978,-178.7366,10,4.4,mb,,169,3.789,0.94,us,us6000h1ru,2022-03-11T05:51:19.040Z,south of the Kermadec Islands,earthquake,15.2,1.9,0.18,9,reviewed,us,us
2022-02-26T18:53:43.780Z,-21.7258,-178.9521,561.89,4.5,mb,,76,4.862,0.77,us,us6000h0e3,2022-03-30T17:22:32.040Z,Fiji region,earthquake,11.8,6.1,0.066,72,reviewed,us,us
2022-02-26T18:36:54.231Z,-22.9783,-178.9747,373.67,4.4,mb,,133,6.329,0.74,us,us6000h1s1,2022-04-29T17:19:01.040Z,south of the Fiji Islands,earthquake,16.5,13,0.12,20,reviewed,us,us
2022-02-26T18:28:14.854Z,-29.4991,-179.9544,429.86,4,mb,,97,1.79,0.35,us,us6000h1rr,2022-04-29T17:23:48.040Z,,earthquake,15.8,11.1,0.212,7,reviewed,us,us
2022-02-26T17:57:35.120Z,-15.9441,-174.4997,283.59,4.4,mb,,127,3.315,0.7,us,us6000h1rq,2022-03-29T17:11:03.040Z,"75 km W of Hihifo, Tonga",earthquake,9.5,6.8,0.103,31,reviewed,us,us
2022-02-26T17:52:34.490Z,-33.2517,-178.2881,10,4.5,mb,,175,3.989,1.27,us,us6000h1rp,2022-03-29T16:49:56.040Z,south of the Kermadec Islands,earthquake,9.1,1.9,0.192,9,reviewed,us,us
2022-02-26T12:15:26.248Z,-19.1902,-175.0763,150.63,4.5,mb,,72,5.663,0.42,us,us6000h0ch,2022-03-17T08:12:03.040Z,"102 km NW of Pangai, Tonga",earthquake,11.2,7.2,0.061,79,reviewed,us,us
2022-02-26T10:04:42.218Z,-23.9824,-174.9446,10,4.4,mb,,98,5.893,0.74,us,us6000h1r9,2022-03-17T12:08:34.040Z,"293 km S of ‘Ohonua, Tonga",earthquake,9.3,1.9,0.127,18,reviewed,us,us
2022-02-26T09:39:34.374Z,-24.6611,-175.1754,10,4.5,mb,,123,9.338,0.28,us,us6000h1r8,2022-03-18T07:10:59.040Z,south of Tonga,earthquake,14.3,2,0.144,16,reviewed,us,us
2022-02-26T09:37:25.232Z,-24.4094,-175.1771,10,4.4,mb,,110,5.418,0.62,us,us6000h1r7,2022-03-17T12:23:27.040Z,south of Tonga,earthquake,7.8,1.9,0.149,14,reviewed,us,us
2022-02-25T21:33:30.959Z,-39.7141,176.9928,13.32,3.6,ml,,184,1.097,0.7,us,us6000h06n,2022-02-27T22:47:32.311Z,"14 km SE of Hastings, New Zealand",earthquake,4.8,8.9,0.091,16,reviewed,us,us
2022-02-25T19:46:04.779Z,-17.9864,-177.9821,622.48,4.2,mb,,123,3.66,0.84,us,us6000h1fs,2022-03-19T20:29:22.040Z,,earthquake,12.5,9.9,0.136,17,reviewed,us,us
2022-02-25T15:15:40.272Z,-21.0314,-173.6113,10,4.8,mb,,76,7.295,0.65,us,us6000h1fb,2022-03-05T17:30:01.040Z,"142 km ENE of ‘Ohonua, Tonga",earthquake,9,1.9,0.175,12,reviewed,us,us
2022-02-25T15:12:33.108Z,-17.0173,-178.6775,492.57,4.5,mb,,107,2.746,0.73,us,us6000h055,2022-03-21T15:13:39.040Z,"218 km ESE of Labasa, Fiji",earthquake,12.4,6.9,0.089,37,reviewed,us,us
2022-02-25T13:41:50.167Z,-20.8913,-175.3593,10,5,mb,,116,6.963,0.41,us,us6000h03k,2022-04-05T05:10:10.040Z,"31 km NNW of Nuku‘alofa, Tonga",earthquake,13.6,1.9,0.057,99,reviewed,us,us
2022-02-25T08:25:34.008Z,-26.8757,-175.9637,10,4.9,mb,,124,2.939,0.4,us,us6000h016,2022-03-09T08:26:23.040Z,south of Tonga,earthquake,10.6,1.9,0.117,23,reviewed,us,us
2022-02-25T07:01:05.204Z,-18.0964,-177.8359,613.94,4.3,mb,,164,3.777,0.39,us,us6000h1ev,2022-03-09T08:16:35.040Z,Fiji region,earthquake,12.1,12.6,0.189,8,reviewed,us,us
2022-02-25T03:03:30.454Z,-32.8989,-178.4561,10,4.8,mb,,166,3.654,0.93,us,us6000h1en,2022-03-03T02:31:21.040Z,south of the Kermadec Islands,earthquake,8.6,1.9,0.278,5,reviewed,us,us
2022-02-24T21:00:45.926Z,-31.2891,179.843,394.7,4,mb,,71,2.797,0.8,us,us6000h15z,2022-03-04T03:11:52.040Z,Kermadec Islands region,earthquake,15.5,11.4,0.164,10,reviewed,us,us
2022-02-24T16:34:48.314Z,-24.3108,-179.899,503.05,4.4,mb,,113,6.807,0.64,us,us6000gzui,2022-03-19T16:30:39.040Z,south of the Fiji Islands,earthquake,12.2,7.3,0.068,69,reviewed,us,us
2022-02-24T16:18:57.721Z,-30.7078,-177.4512,10,5,mb,,75,7.687,0.67,us,us6000gzu3,2022-03-19T16:26:52.040Z,"Kermadec Islands, New Zealand",earthquake,10.6,1.7,0.055,117,reviewed,us,us
2022-02-24T13:49:17.344Z,-26.8818,-176.5806,46.27,4.4,mb,,82,12.889,1.08,us,us6000h15p,2022-03-05T17:37:49.040Z,south of the Fiji Islands,earthquake,9.9,9.2,0.115,22,reviewed,us,us
2022-02-24T13:47:07.465Z,-17.3202,-178.7363,598.15,4.2,mb,,80,3.053,1.1,us,us6000h15n,2022-03-05T17:53:02.040Z,"222 km ENE of Levuka, Fiji",earthquake,15.3,10.9,0.112,22,reviewed,us,us
2022-02-24T13:31:26.206Z,-27.2265,-176.2139,10,4.5,mb,,56,10.82,0.95,us,us6000h15m,2022-04-24T14:37:53.040Z,Kermadec Islands region,earthquake,8.1,1.8,0.15,13,reviewed,us,us
2022-02-24T04:58:33.386Z,-26.7604,-176.0845,10,4.7,mb,,70,15.49,0.24,us,us6000h157,2022-03-07T22:27:14.040Z,south of the Fiji Islands,earthquake,12.4,1.8,0.137,16,reviewed,us,us
2022-02-23T11:52:19.537Z,-30.5222,-178.0359,19.02,4.3,mb,,159,1.259,0.5,us,us6000h0tq,2022-03-09T07:11:05.040Z,"Kermadec Islands, New Zealand",earthquake,11.7,8.2,0.201,7,reviewed,us,us
2022-02-23T09:05:13.991Z,-20.0523,-176.9167,282.78,4.4,mb,,137,5.286,0.64,us,us7000gn5j,2022-03-02T12:05:11.040Z,"215 km NW of Haveluloto, Tonga",earthquake,12.4,8.2,0.1,29,reviewed,us,us
2022-02-23T05:31:13.331Z,-24.0587,-175.0043,10,4.5,mb,,122,5.801,0.76,us,us6000h0tl,2022-04-29T11:07:37.040Z,south of Tonga,earthquake,9.3,1.8,0.205,7,reviewed,us,us
2022-02-23T04:42:10.435Z,-14.5896,-178.0058,10,4.6,mb,,122,0.301,0.95,us,us6000h0tf,2022-03-07T04:21:42.040Z,"32 km SSE of Alo, Wallis and Futuna",earthquake,6.2,1.9,0.388,2,reviewed,us,us
2022-02-23T04:39:28.974Z,-24.3653,-179.7651,493,4.5,mb,,122,6.895,0.82,us,us6000h0te,2022-03-07T04:06:45.040Z,south of the Fiji Islands,earthquake,13.6,7,0.15,13,reviewed,us,us
2022-02-22T23:08:03.125Z,-15.9322,-177.2024,414.71,4.2,mb,,110,1.842,0.64,us,us6000h04y,2022-03-04T03:41:56.040Z,"204 km SSE of Alo, Wallis and Futuna",earthquake,15.5,8,0.152,12,reviewed,us,us
2022-02-22T16:19:41.063Z,-22.7659,-178.8719,411.63,4.2,mb,,77,8.443,0.47,us,us6000h04j,2022-02-28T22:04:50.040Z,south of the Fiji Islands,earthquake,15.8,10.7,0.125,21,reviewed,us,us
2022-02-22T16:13:52.258Z,-32.9918,-178.7285,35,4.6,mb,,169,3.782,0.56,us,us6000h04i,2022-02-28T19:56:46.040Z,south of the Kermadec Islands,earthquake,12.3,2,0.223,8,reviewed,us,us
2022-02-22T11:05:21.870Z,-23.8078,-179.4899,500.33,4.5,mb,,128,5.611,0.35,us,us7000gmxi,2022-02-28T06:30:42.040Z,south of the Fiji Islands,earthquake,12.9,11.9,0.11,24,reviewed,us,us
2022-02-22T10:44:09.804Z,-16.1151,-173.9733,163,5.9,mww,,46,3.048,0.65,us,us7000gmx3,2022-04-07T07:49:11.709Z,"25 km SW of Hihifo, Tonga",earthquake,7.1,1.9,0.048,41,reviewed,us,us
2022-02-22T08:39:25.449Z,-17.952,-178.3463,554.33,4.3,mb,,122,3.435,0.73,us,us6000h047,2022-03-23T14:51:50.040Z,"247 km E of Levuka, Fiji",earthquake,12.8,7.9,0.119,20,reviewed,us,us
2022-02-22T04:19:58.773Z,-30.4631,-178.9324,10,4.4,mb,,119,1.485,0.72,us,us6000h03y,2022-03-07T01:53:48.040Z,"Kermadec Islands, New Zealand",earthquake,10.7,1.8,0.219,8,reviewed,us,us
2022-02-21T21:26:45.090Z,-23.3066,-174.2498,10,4.9,mb,,55,6.783,1.01,us,us6000h01z,2022-03-01T05:38:14.040Z,"230 km SSE of ‘Ohonua, Tonga",earthquake,5.9,1.8,0.136,17,reviewed,us,us
2022-02-21T18:20:56.192Z,-17.0672,-178.8648,538.88,4.8,mb,,98,2.835,0.7,us,us7000gmpk,2022-03-06T14:56:50.040Z,"201 km ESE of Labasa, Fiji",earthquake,12.1,6.9,0.091,37,reviewed,us,us
2022-02-21T18:08:03.645Z,-20.3247,-177.6841,454.68,4.3,mb,,90,5.998,0.92,us,us6000h01s,2022-03-04T20:06:27.040Z,"273 km WNW of Haveluloto, Tonga",earthquake,9.9,7.2,0.103,27,reviewed,us,us
2022-02-21T15:18:25.360Z,-20.1032,-177.2332,356.6,4.4,mb,,113,5.04,0.59,us,us7000gmnf,2022-02-27T19:25:58.040Z,"240 km WNW of Haveluloto, Tonga",earthquake,11.7,8.2,0.087,39,reviewed,us,us
2022-02-21T09:15:17.953Z,-20.8125,-177.7284,448.54,4.3,mb,,67,5.018,0.72,us,us7000gmld,2022-03-24T07:45:54.040Z,"264 km W of Haveluloto, Tonga",earthquake,10.7,6.4,0.074,51,reviewed,us,us
2022-02-20T23:25:56.715Z,-26.8656,-176.2072,10,5.1,mb,,30,2.826,0.49,us,us6000gztm,2022-02-27T04:55:04.040Z,south of the Fiji Islands,earthquake,6.6,1.8,0.077,54,reviewed,us,us
2022-02-20T21:10:41.076Z,-38.2103,176.2336,160.51,4.6,mb,,78,0.692,0.38,us,us7000gmi1,2022-03-06T22:32:01.040Z,"8 km S of Rotorua, New Zealand",earthquake,4.3,7.1,0.272,4,reviewed,us,us
2022-02-20T20:39:00.135Z,-20.8235,-178.1247,561.27,4.3,mb,,191,4.734,0.68,us,us6000gzth,2022-04-24T14:33:34.040Z,Fiji region,earthquake,15.4,11.1,0.143,14,reviewed,us,us
2022-02-20T13:21:06.718Z,-19.3188,-178.9204,513.56,4.1,mb,,140,3.27,0.26,us,us6000gzt5,2022-02-27T16:09:15.040Z,"231 km SE of Levuka, Fiji",earthquake,20.6,10,0.214,8,reviewed,us,us
2022-02-20T10:08:26.864Z,-23.214,-179.8767,551.7,4.2,mb,,122,5.777,0.44,us,us6000gzsy,2022-03-05T13:00:19.040Z,south of the Fiji Islands,earthquake,13.3,12.6,0.115,21,reviewed,us,us
2022-02-20T03:12:57.450Z,-15.1786,-173.4942,10,4.9,mb,,61,2.083,0.95,us,us7000gmcb,2022-03-17T23:18:43.040Z,"91 km NNE of Hihifo, Tonga",earthquake,6,1.8,0.059,92,reviewed,us,us
2022-02-19T15:10:12.209Z,-20.5317,-176.0764,125.18,4.4,mb,,131,7.758,0.73,us,us6000gzjv,2022-04-10T13:31:20.040Z,"113 km NW of Haveluloto, Tonga",earthquake,14.6,8.7,0.126,18,reviewed,us,us
2022-02-19T14:45:14.001Z,-23.5455,-175.8284,10,5.2,mww,,82,5.994,1.06,us,us7000gm89,2022-04-24T14:29:47.040Z,"261 km SSW of ‘Ohonua, Tonga",earthquake,11.1,1.8,0.098,10,reviewed,us,us
2022-02-19T13:00:24.104Z,-21.3225,-175.2114,10,4.6,mb,,82,7.506,1,us,us6000gzjs,2022-02-28T20:15:20.040Z,"14 km SSW of Vaini, Tonga",earthquake,7.8,1.8,0.122,20,reviewed,us,us
2022-02-19T04:47:16.578Z,-29.5446,-176.943,10,5.1,mb,,183,0.898,0.9,us,us6000gzjm,2022-02-24T01:08:23.040Z,Kermadec Islands region,earthquake,8,1.9,0.232,7,reviewed,us,us
2022-02-18T23:18:20.736Z,-18.4034,-177.6692,630.32,4.2,mb,,73,4.095,0.67,us,us7000gn8c,2022-04-30T14:18:28.040Z,Fiji region,earthquake,13,11.1,0.128,17,reviewed,us,us
2022-02-18T23:16:05.241Z,-15.828,-177.34,411.53,4.2,mb,,70,1.689,0.8,us,us7000gn8d,2022-04-30T14:18:28.040Z,"187 km SSE of Alo, Wallis and Futuna",earthquake,10.3,5,0.081,42,reviewed,us,us
2022-02-18T16:15:28.374Z,-19.3225,-177.4319,545.94,4.5,mb,,123,7.634,1.2,us,us7000gn83,2022-04-30T14:18:26.040Z,Fiji region,earthquake,13,8.3,0.135,16,reviewed,us,us
2022-02-18T15:13:25.468Z,-31.2318,-179.8788,407.38,4.3,mb,,139,2.593,0.8,us,us7000gn7y,2022-04-30T14:18:26.040Z,Kermadec Islands region,earthquake,12.9,12.6,0.153,12,reviewed,us,us
2022-02-18T05:30:48.270Z,-15.8442,-173.1223,13.76,4.6,mb,,138,2.319,0.7,us,us7000gn7g,2022-04-30T14:18:25.040Z,"73 km E of Hihifo, Tonga",earthquake,11.2,5.8,0.182,9,reviewed,us,us
2022-02-18T05:15:10.594Z,-20.7811,-178.0885,581.29,4.4,mb,,138,4.733,0.83,us,us7000gn7e,2022-04-30T14:18:25.040Z,Fiji region,earthquake,13.3,11.1,0.161,12,reviewed,us,us
2022-02-18T03:53:09.096Z,-23.4294,-179.904,539.66,4.4,mb,,115,5.97,0.78,us,us7000gn7c,2022-04-30T14:18:25.040Z,south of the Fiji Islands,earthquake,16.7,11.2,0.143,16,reviewed,us,us
2022-02-17T22:54:30.660Z,-22.5502,-173.8647,10,4.7,mb,,46,7.615,0.9,us,us7000gn07,2022-04-30T14:18:24.040Z,"175 km SE of ‘Ohonua, Tonga",earthquake,8.1,0.8,0.076,52,reviewed,us,us
2022-02-17T21:50:51.251Z,-29.9622,-179.277,303.72,5.5,mww,,34,1.372,0.99,us,us7000gltf,2022-04-30T14:18:23.040Z,Kermadec Islands region,earthquake,8.9,3.2,0.068,21,reviewed,us,us
2022-02-17T18:13:56.515Z,-23.9932,-175.6644,10,4.9,mww,,72,5.622,1.15,us,us7000glrd,2022-04-30T14:18:23.040Z,Tonga region,earthquake,8.5,1.6,0.098,10,reviewed,us,us
